id,user_id,order_status,payment_status,payment_method,currency,subtotal,discount_amount,shipping_amount,total_amount,shipping_country,shipping_city,shipping_postcode,device_type,acquisition_channel,ordered_at,delivered_at,cancelled_at
1557,185,delivered,paid,google_pay,CAD,296.41,29.3,10.15,277.26,Canada,Vancouver,R9M 9N8,mobile,affiliate,2025-09-22 17:52:43,2025-09-25 17:52:43,
1558,37,delivered,paid,card,EUR,1380.88,233.28,15.01,1162.61,France,Lyon,31299,desktop,referral,2024-05-18 08:12:04,2024-06-01 08:12:04,
1559,200,cancelled,pending,google_pay,EUR,0.0,0.0,0.0,0.0,Spain,Barcelona,43044,desktop,referral,2025-02-16 07:31:40,,2025-02-17 18:31:40
1560,250,delivered,paid,buy_now_pay_later,GBP,1694.44,222.29,22.42,1494.57,United Kingdom,London,H6 3XW,desktop,social,2023-12-14 16:03:02,2023-12-16 16:03:02,
1561,340,delivered,paid,apple_pay,AUD,1578.11,349.45,5.28,1233.94,Australia,Brisbane,8746,desktop,social,2025-12-22 15:40:21,2025-12-30 15:40:21,
1562,480,delivered,paid,google_pay,EUR,840.95,20.34,8.95,829.56,Spain,Bilbao,50892,desktop,social,2023-08-26 18:02:02,2023-09-07 18:02:02,
1563,258,cancelled,pending,buy_now_pay_later,EUR,0.0,0.0,0.0,0.0,France,Marseille,52727,desktop,affiliate,2023-02-28 08:29:02,,2023-02-28 22:29:02
1564,13,delivered,paid,google_pay,AUD,1084.22,153.25,17.79,948.76,Germany,Frankfurt,82247,mobile,email,2024-07-25 15:01:25,2024-08-03 15:01:25,
1565,2,delivered,paid,google_pay,EUR,1370.58,315.42,6.84,1062.0,Netherlands,Amsterdam,1488 CG,mobile,referral,2024-03-02 04:22:36,2024-03-15 04:22:36,
1566,293,cancelled,failed,paypal,EUR,0.0,0.0,0.0,0.0,France,Paris,82465,mobile,organic_search,2024-12-15 14:51:22,,2024-12-17 09:51:22
1567,192,delivered,paid,card,AUD,101.71,6.72,11.31,106.3,Australia,Melbourne,7654,desktop,affiliate,2025-10-19 15:22:01,2025-10-31 15:22:01,
1568,82,delivered,paid,google_pay,EUR,261.29,12.58,2.63,251.34,Spain,Valencia,36244,mobile,display_ads,2024-03-08 19:00:56,2024-03-11 19:00:56,
1569,331,delivered,paid,google_pay,EUR,1058.75,192.98,25.1,890.87,France,Paris,68856,mobile,affiliate,2025-12-29 09:52:39,2026-01-08 09:52:39,
1570,449,cancelled,pending,card,EUR,0.0,0.0,0.0,0.0,France,Paris,74268,desktop,social,2025-10-16 22:56:52,,2025-10-17 09:56:52
1571,276,returned,refunded,google_pay,AUD,294.42,43.44,11.06,262.04,Australia,Sydney,7362,tablet,organic_search,2024-12-09 16:24:16,2024-12-19 16:24:16,
1572,212,delivered,paid,apple_pay,USD,821.67,49.97,29.79,801.49,United States,Boston,12979,desktop,affiliate,2025-08-21 01:53:05,2025-08-26 01:53:05,
1573,491,returned,refunded,google_pay,CAD,657.11,97.89,15.07,574.29,Canada,Montreal,S6E 3A6,desktop,display_ads,2023-07-24 08:58:51,2023-07-27 08:58:51,
1574,106,cancelled,failed,card,EUR,0.0,0.0,0.0,0.0,Netherlands,The Hague,2775 YH,desktop,organic_search,2025-12-26 17:37:05,,2025-12-28 06:37:05
1575,198,cancelled,failed,card,USD,0.0,0.0,0.0,0.0,United States,Los Angeles,64773,mobile,display_ads,2023-03-18 02:23:47,,2023-03-19 20:23:47
1576,496,delivered,paid,paypal,EUR,243.11,13.48,29.51,259.14,Netherlands,The Hague,6706 GL,desktop,email,2024-09-03 17:55:46,2024-09-08 17:55:46,
1577,37,processing,paid,apple_pay,EUR,546.51,5.0,25.44,566.95,France,Lyon,31299,desktop,affiliate,2025-02-13 18:35:11,,
1578,345,delivered,paid,apple_pay,AUD,752.57,146.1,15.11,621.58,Australia,Perth,9335,tablet,email,2025-06-26 18:30:58,2025-07-03 18:30:58,
1579,350,cancelled,failed,card,EUR,0.0,0.0,0.0,0.0,France,Marseille,22793,tablet,email,2025-12-25 19:40:17,,2025-12-27 02:40:17
1580,306,delivered,paid,apple_pay,CAD,1557.73,347.36,3.18,1213.55,Canada,Toronto,B7B 2S6,mobile,direct,2025-05-22 06:26:04,2025-06-05 06:26:04,
1581,171,cancelled,pending,apple_pay,EUR,0.0,0.0,0.0,0.0,France,Bordeaux,93859,tablet,paid_search,2022-11-02 01:28:42,,2022-11-03 04:28:42
1582,409,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,France,Paris,51053,desktop,social,2023-11-15 20:57:03,,2023-11-16 04:57:03
1583,183,returned,refunded,buy_now_pay_later,GBP,212.58,9.94,6.28,208.92,United Kingdom,Manchester,D7 6LU,mobile,organic_search,2024-04-27 18:14:53,2024-05-02 18:14:53,
1584,449,cancelled,pending,buy_now_pay_later,EUR,0.0,0.0,0.0,0.0,Netherlands,The Hague,6981 NJ,mobile,social,2025-11-02 15:41:36,,2025-11-04 07:41:36
1585,185,delivered,paid,paypal,CAD,1264.83,289.22,0.96,976.57,Canada,Vancouver,R9M 9N8,tablet,paid_search,2025-12-15 14:27:25,2025-12-28 14:27:25,
1586,224,returned,refunded,paypal,CAD,272.97,51.63,18.51,239.85,Canada,Montreal,L5X 7T1,desktop,email,2025-09-03 16:10:10,2025-09-11 16:10:10,
1587,103,delivered,paid,google_pay,AUD,913.85,109.26,4.08,808.67,Australia,Brisbane,8123,mobile,organic_search,2025-11-10 19:29:06,2025-11-19 19:29:06,
1588,362,delivered,paid,paypal,EUR,1297.98,238.5,28.35,1087.83,France,Toulouse,23751,mobile,email,2025-07-19 10:40:05,2025-07-22 10:40:05,
1589,402,delivered,paid,paypal,GBP,381.88,22.41,9.38,368.85,United Kingdom,Birmingham,T2 5YK,mobile,social,2022-04-06 06:34:55,2022-04-08 06:34:55,
1590,148,delivered,paid,buy_now_pay_later,AUD,1747.14,118.26,20.08,1648.96,Australia,Sydney,8251,mobile,email,2023-01-31 08:33:05,2023-02-12 08:33:05,
1591,401,delivered,paid,buy_now_pay_later,EUR,625.69,64.34,21.05,582.4,Netherlands,The Hague,1276 NY,mobile,display_ads,2025-03-20 18:21:07,2025-03-23 18:21:07,
1592,334,delivered,paid,apple_pay,GBP,31.01,6.22,12.13,36.92,United Kingdom,Edinburgh,D5 9MP,desktop,paid_search,2024-09-06 03:58:38,2024-09-12 03:58:38,
1593,452,delivered,paid,apple_pay,EUR,1664.17,55.85,25.16,1633.48,Spain,Valencia,26447,mobile,direct,2023-12-28 04:06:04,2023-12-31 04:06:04,
1594,192,cancelled,failed,card,AUD,0.0,0.0,0.0,0.0,Australia,Melbourne,7654,desktop,social,2025-03-30 19:57:12,,2025-04-01 13:57:12
1595,86,cancelled,failed,paypal,EUR,0.0,0.0,0.0,0.0,Germany,Frankfurt,60099,mobile,display_ads,2024-10-09 02:51:39,,2024-10-10 19:51:39
1596,294,cancelled,pending,paypal,CAD,0.0,0.0,0.0,0.0,Canada,Toronto,X0H 3X0,desktop,social,2025-04-25 12:21:58,,2025-04-26 03:21:58
1597,41,cancelled,failed,buy_now_pay_later,GBP,0.0,0.0,0.0,0.0,United Kingdom,Glasgow,V4 5BP,mobile,email,2022-04-12 15:13:14,,2022-04-14 06:13:14
1598,393,delivered,paid,paypal,USD,598.7,56.66,20.2,562.24,United States,Boston,91968,desktop,email,2024-11-12 07:13:39,2024-11-22 07:13:39,
1599,93,cancelled,failed,buy_now_pay_later,EUR,0.0,0.0,0.0,0.0,Netherlands,Amsterdam,6383 YU,mobile,paid_search,2024-11-15 14:14:38,,2024-11-16 06:14:38
1600,475,delivered,paid,google_pay,CAD,1806.52,114.9,1.12,1692.74,Canada,Calgary,J0R 5G4,desktop,social,2025-02-19 18:53:14,2025-02-27 18:53:14,
1601,85,cancelled,pending,paypal,EUR,0.0,0.0,0.0,0.0,Canada,Montreal,A7L 3N0,mobile,referral,2024-09-15 09:56:03,,2024-09-17 01:56:03
1602,80,processing,pending,buy_now_pay_later,AUD,1616.82,399.64,18.26,1235.44,United States,Los Angeles,84621,desktop,display_ads,2025-09-21 13:08:53,,
1603,144,delivered,paid,card,EUR,1681.42,197.7,9.84,1493.56,France,Lille,67366,mobile,email,2022-11-22 11:49:04,2022-11-28 11:49:04,
1604,4,cancelled,pending,buy_now_pay_later,EUR,0.0,0.0,0.0,0.0,France,Lyon,54118,mobile,affiliate,2025-03-29 18:14:37,,2025-03-30 12:14:37
1605,101,shipped,paid,buy_now_pay_later,EUR,1295.44,216.0,15.49,1094.93,Spain,Valencia,25081,mobile,social,2024-08-02 01:04:11,,
1606,222,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,Germany,Frankfurt,37379,desktop,social,2025-07-29 04:41:48,,2025-07-30 08:41:48
1607,317,delivered,paid,card,CAD,1927.3,103.54,15.71,1839.47,Spain,Madrid,32067,desktop,referral,2025-11-11 19:35:28,2025-11-25 19:35:28,
1608,210,delivered,paid,apple_pay,GBP,167.0,30.39,12.67,149.28,United Kingdom,Edinburgh,B2 8BK,desktop,social,2025-03-05 08:32:18,2025-03-07 08:32:18,
1609,128,cancelled,pending,paypal,AUD,0.0,0.0,0.0,0.0,Australia,Sydney,3806,tablet,display_ads,2025-11-26 18:29:00,,2025-11-28 15:29:00
1610,292,delivered,paid,apple_pay,GBP,658.55,149.71,19.37,528.21,United Kingdom,Edinburgh,Y2 4TA,tablet,email,2023-05-25 00:16:55,2023-06-08 00:16:55,
1611,245,delivered,paid,apple_pay,CAD,1803.96,358.72,13.04,1458.28,Canada,Calgary,N6G 4N9,mobile,direct,2024-01-13 22:31:18,2024-01-22 22:31:18,
1612,454,delivered,paid,card,EUR,1691.3,139.72,29.41,1580.99,France,Marseille,56544,mobile,affiliate,2025-08-31 09:29:10,2025-09-12 09:29:10,
1613,212,returned,refunded,apple_pay,USD,418.62,66.11,12.58,365.09,United States,Boston,12979,desktop,email,2024-04-10 20:12:02,2024-04-15 20:12:02,
1614,385,processing,paid,card,CAD,1347.28,65.97,15.36,1296.67,Canada,Toronto,P8V 9S8,desktop,paid_search,2025-03-02 21:59:47,,
1615,425,delivered,paid,buy_now_pay_later,USD,764.08,63.7,29.01,729.39,United States,Boston,79655,desktop,social,2025-06-08 15:58:38,2025-06-19 15:58:38,
1616,323,processing,paid,paypal,CAD,1814.5,409.94,14.69,1419.25,Canada,Vancouver,R2C 8C5,mobile,email,2025-08-24 10:25:41,,
1617,193,delivered,paid,paypal,GBP,1498.51,80.78,9.12,1426.85,United Kingdom,Edinburgh,Y9 7NM,mobile,display_ads,2024-01-06 16:39:14,2024-01-12 16:39:14,
1618,255,cancelled,failed,paypal,EUR,0.0,0.0,0.0,0.0,France,Lille,41970,mobile,direct,2025-10-17 18:02:06,,2025-10-18 01:02:06
1619,89,delivered,paid,google_pay,EUR,191.22,34.14,22.28,179.36,Spain,Barcelona,39264,desktop,paid_search,2025-07-08 19:04:00,2025-07-10 19:04:00,
1620,445,delivered,paid,apple_pay,AUD,930.05,206.04,5.19,729.2,Australia,Perth,3498,desktop,display_ads,2025-09-03 02:38:00,2025-09-11 02:38:00,
1621,216,cancelled,pending,buy_now_pay_later,EUR,0.0,0.0,0.0,0.0,Germany,Stuttgart,85511,mobile,referral,2025-01-18 06:41:52,,2025-01-19 14:41:52
1622,313,delivered,paid,paypal,EUR,1882.78,395.06,21.39,1509.11,France,Bordeaux,34672,mobile,affiliate,2025-12-01 23:42:58,2025-12-05 23:42:58,
1623,382,delivered,paid,card,EUR,1925.17,377.34,14.29,1562.12,Netherlands,Utrecht,5067 JN,mobile,organic_search,2025-08-05 16:05:26,2025-08-14 16:05:26,
1624,130,delivered,paid,google_pay,CAD,851.18,75.48,9.24,784.94,Canada,Toronto,R0S 0T1,desktop,paid_search,2024-04-22 02:59:41,2024-05-01 02:59:41,
1625,166,returned,refunded,paypal,AUD,61.63,7.25,15.78,70.16,Australia,Perth,3757,desktop,organic_search,2025-06-09 05:11:17,2025-06-11 05:11:17,
1626,396,delivered,paid,buy_now_pay_later,USD,312.78,58.24,21.67,276.21,United States,New York,97679,tablet,referral,2024-09-27 09:57:11,2024-10-04 09:57:11,
1627,334,delivered,paid,apple_pay,GBP,1908.35,435.96,25.95,1498.34,Netherlands,Amsterdam,1220 BJ,mobile,paid_search,2025-01-18 05:36:04,2025-01-22 05:36:04,
1628,36,returned,refunded,buy_now_pay_later,USD,791.84,105.42,16.49,702.91,United States,Chicago,37535,mobile,display_ads,2024-03-03 15:44:32,2024-03-06 15:44:32,
1629,414,delivered,paid,card,EUR,1370.45,109.05,6.45,1267.85,France,Bordeaux,28398,desktop,display_ads,2024-12-20 18:26:12,2024-12-29 18:26:12,
1630,37,delivered,paid,google_pay,EUR,858.72,19.97,19.29,858.04,France,Lyon,31299,mobile,organic_search,2025-08-13 08:33:06,2025-08-25 08:33:06,
1631,142,cancelled,pending,google_pay,EUR,0.0,0.0,0.0,0.0,Germany,Hamburg,73736,mobile,display_ads,2024-08-07 13:05:14,,2024-08-09 08:05:14
1632,276,cancelled,pending,card,AUD,0.0,0.0,0.0,0.0,Australia,Sydney,7362,desktop,referral,2024-05-20 05:09:29,,2024-05-22 03:09:29
1633,8,cancelled,failed,apple_pay,EUR,0.0,0.0,0.0,0.0,France,Bordeaux,42087,desktop,direct,2025-02-14 20:05:00,,2025-02-16 17:05:00
1634,291,delivered,paid,apple_pay,CAD,1712.9,135.12,25.15,1602.93,Canada,Calgary,L8C 4C7,mobile,direct,2025-04-09 16:06:04,2025-04-21 16:06:04,
1635,464,delivered,paid,apple_pay,EUR,148.46,32.5,15.96,131.92,Spain,Valencia,10598,mobile,affiliate,2024-10-22 10:08:39,2024-10-30 10:08:39,
1636,435,cancelled,pending,card,AUD,0.0,0.0,0.0,0.0,Australia,Melbourne,2275,mobile,direct,2025-07-29 00:30:19,,2025-07-30 06:30:19
1637,128,processing,paid,paypal,AUD,20.29,1.66,11.56,30.19,France,Lille,39613,mobile,affiliate,2025-01-01 11:04:06,,
1638,326,delivered,paid,card,EUR,1081.48,202.16,20.99,900.31,Netherlands,Amsterdam,5825 YX,tablet,affiliate,2025-12-24 21:25:43,2026-01-01 21:25:43,
1639,240,delivered,paid,paypal,CAD,1838.57,35.1,20.23,1823.7,Canada,Toronto,C0M 7P4,mobile,email,2022-05-29 08:56:48,2022-05-31 08:56:48,
1640,132,shipped,paid,apple_pay,EUR,1076.01,21.13,6.3,1061.18,Netherlands,Eindhoven,2288 NK,mobile,direct,2025-11-25 13:59:22,,
1641,356,cancelled,pending,apple_pay,CAD,0.0,0.0,0.0,0.0,Canada,Ottawa,J0A 3K5,desktop,social,2025-09-27 05:00:41,,2025-09-28 21:00:41
1642,362,processing,pending,buy_now_pay_later,EUR,1958.72,161.74,24.23,1821.21,United Kingdom,Glasgow,R6 3GU,desktop,paid_search,2025-06-08 22:40:33,,
1643,297,delivered,paid,buy_now_pay_later,USD,197.02,43.91,22.96,176.07,United States,Chicago,10191,desktop,paid_search,2024-11-12 15:27:28,2024-11-25 15:27:28,
1644,409,delivered,paid,paypal,EUR,1411.6,346.56,5.19,1070.23,France,Paris,51053,mobile,referral,2024-09-26 04:40:50,2024-09-30 04:40:50,
1645,291,shipped,paid,card,CAD,1683.23,309.51,3.05,1376.77,Canada,Calgary,L8C 4C7,mobile,email,2025-05-23 08:14:46,,
1646,149,delivered,paid,google_pay,EUR,189.92,11.84,9.97,188.05,Germany,Frankfurt,55820,desktop,organic_search,2022-05-16 09:24:44,2022-05-28 09:24:44,
1647,480,delivered,paid,paypal,EUR,131.89,10.13,0.31,122.07,Spain,Bilbao,50892,mobile,paid_search,2024-07-18 09:45:29,2024-07-27 09:45:29,
1648,448,shipped,paid,google_pay,EUR,730.72,100.3,19.91,650.33,France,Bordeaux,44452,mobile,display_ads,2025-08-23 16:20:29,,
1649,111,delivered,paid,apple_pay,CAD,252.56,35.25,29.21,246.52,Canada,Toronto,R4J 1T1,desktop,social,2024-02-09 10:53:29,2024-02-20 10:53:29,
1650,178,delivered,paid,card,EUR,1870.85,429.06,24.11,1465.9,France,Marseille,77499,desktop,display_ads,2022-03-27 13:23:48,2022-03-29 13:23:48,
1651,491,cancelled,failed,card,CAD,0.0,0.0,0.0,0.0,Canada,Montreal,S6E 3A6,tablet,direct,2023-08-15 03:23:14,,2023-08-15 07:23:14
1652,80,delivered,paid,card,AUD,817.93,28.91,24.73,813.75,Australia,Adelaide,2329,desktop,affiliate,2023-07-23 18:01:56,2023-07-27 18:01:56,
1653,183,delivered,paid,google_pay,GBP,1673.78,237.88,11.44,1447.34,United Kingdom,Manchester,D7 6LU,desktop,social,2025-06-21 11:27:04,2025-06-25 11:27:04,
1654,250,processing,paid,card,GBP,1495.32,4.16,17.06,1508.22,United Kingdom,London,H6 3XW,mobile,referral,2025-05-27 04:24:09,,
1655,248,cancelled,failed,google_pay,GBP,0.0,0.0,0.0,0.0,United Kingdom,Glasgow,Y8 3XK,desktop,organic_search,2023-08-18 00:40:23,,2023-08-19 22:40:23
1656,482,processing,paid,apple_pay,USD,1124.33,173.06,22.05,973.32,United States,Boston,90862,mobile,paid_search,2025-03-27 13:49:20,,
1657,70,delivered,paid,apple_pay,AUD,384.74,68.99,1.34,317.09,United States,Austin,29322,tablet,display_ads,2025-07-20 21:31:32,2025-08-01 21:31:32,
1658,8,delivered,paid,buy_now_pay_later,EUR,71.93,14.23,24.95,82.65,France,Bordeaux,42087,mobile,social,2024-01-05 03:27:09,2024-01-11 03:27:09,
1659,445,delivered,paid,google_pay,AUD,1389.79,210.9,10.23,1189.12,Australia,Perth,3498,desktop,paid_search,2025-08-19 08:47:28,2025-09-01 08:47:28,
1660,320,delivered,paid,google_pay,CAD,793.4,136.43,6.13,663.1,Canada,Montreal,S2K 8Y7,mobile,affiliate,2025-09-03 06:41:45,2025-09-06 06:41:45,
1661,375,delivered,paid,buy_now_pay_later,USD,1252.53,74.42,6.18,1184.29,Netherlands,Rotterdam,3261 VA,tablet,paid_search,2025-04-27 22:59:51,2025-05-09 22:59:51,
1662,397,cancelled,pending,card,CAD,0.0,0.0,0.0,0.0,Canada,Calgary,E6L 8M0,desktop,affiliate,2025-08-10 00:17:06,,2025-08-11 07:17:06
1663,456,returned,refunded,buy_now_pay_later,EUR,27.11,2.76,4.15,28.5,Netherlands,Amsterdam,2296 FL,mobile,referral,2023-04-14 18:24:46,2023-04-17 18:24:46,
1664,376,delivered,paid,buy_now_pay_later,AUD,590.35,10.84,21.34,600.85,Australia,Adelaide,6606,mobile,organic_search,2025-02-22 18:42:53,2025-02-25 18:42:53,
1665,481,delivered,paid,paypal,EUR,1128.18,165.99,26.48,988.67,Spain,Madrid,40674,desktop,organic_search,2022-12-29 12:13:59,2023-01-11 12:13:59,
1666,409,cancelled,pending,paypal,EUR,0.0,0.0,0.0,0.0,France,Paris,51053,mobile,display_ads,2024-07-04 14:55:59,,2024-07-05 22:55:59
1667,405,cancelled,pending,google_pay,GBP,0.0,0.0,0.0,0.0,United Kingdom,Birmingham,G6 4PX,desktop,direct,2025-12-04 18:43:54,,2025-12-05 19:43:54
1668,187,processing,pending,buy_now_pay_later,EUR,1332.15,290.62,4.77,1046.3,Spain,Barcelona,44356,tablet,paid_search,2025-08-25 14:11:38,,
1669,267,delivered,paid,paypal,EUR,97.84,21.97,15.43,91.3,Germany,Stuttgart,87060,desktop,display_ads,2024-04-25 04:35:24,2024-05-03 04:35:24,
1670,245,cancelled,failed,buy_now_pay_later,CAD,0.0,0.0,0.0,0.0,Australia,Brisbane,8567,mobile,affiliate,2024-06-15 03:59:45,,2024-06-16 19:59:45
1671,487,cancelled,pending,buy_now_pay_later,AUD,0.0,0.0,0.0,0.0,Australia,Sydney,4460,desktop,email,2024-02-01 11:18:40,,2024-02-02 09:18:40
1672,38,delivered,paid,apple_pay,EUR,1372.1,243.25,17.99,1146.84,Spain,Valencia,45222,mobile,social,2024-01-12 21:19:13,2024-01-16 21:19:13,
1673,39,cancelled,pending,apple_pay,CAD,0.0,0.0,0.0,0.0,Canada,Montreal,K3A 3R5,tablet,display_ads,2023-08-25 14:02:14,,2023-08-27 10:02:14
1674,216,returned,refunded,card,EUR,635.08,78.6,8.49,564.97,Germany,Stuttgart,85511,mobile,referral,2024-03-24 16:18:15,2024-03-31 16:18:15,
1675,393,returned,refunded,google_pay,USD,258.88,5.78,8.07,261.17,United States,Boston,91968,desktop,organic_search,2023-11-15 09:54:12,2023-11-25 09:54:12,
1676,464,cancelled,pending,paypal,EUR,0.0,0.0,0.0,0.0,Spain,Valencia,10598,desktop,paid_search,2024-10-09 00:18:07,,2024-10-11 00:18:07
1677,200,returned,refunded,card,EUR,610.5,39.96,9.51,580.05,Spain,Barcelona,43044,desktop,direct,2025-03-10 12:39:49,2025-03-14 12:39:49,
1678,265,returned,refunded,paypal,GBP,254.67,33.76,3.35,224.26,United Kingdom,Birmingham,U6 9BR,desktop,social,2025-03-02 02:23:35,2025-03-10 02:23:35,
1679,214,delivered,paid,card,USD,1611.86,352.29,29.12,1288.69,United States,Los Angeles,37011,desktop,social,2024-12-14 08:04:48,2024-12-20 08:04:48,
1680,281,returned,refunded,apple_pay,EUR,698.32,61.26,4.84,641.9,Netherlands,Eindhoven,8248 GC,tablet,affiliate,2022-04-22 19:57:42,2022-05-02 19:57:42,
1681,46,delivered,paid,apple_pay,CAD,842.41,3.32,7.35,846.44,Canada,Toronto,K4K 3G0,desktop,display_ads,2023-06-22 08:51:11,2023-06-26 08:51:11,
1682,245,processing,paid,google_pay,CAD,1271.49,43.8,4.08,1231.77,Canada,Calgary,N6G 4N9,desktop,social,2023-11-07 07:06:50,,
1683,318,delivered,paid,paypal,USD,1425.54,292.6,10.47,1143.41,United States,Los Angeles,88956,tablet,direct,2023-12-24 11:32:03,2024-01-02 11:32:03,
1684,397,cancelled,failed,paypal,CAD,0.0,0.0,0.0,0.0,Germany,Cologne,42230,tablet,affiliate,2025-10-15 09:11:55,,2025-10-16 08:11:55
1685,219,delivered,paid,card,EUR,1829.66,176.69,12.5,1665.47,Canada,Calgary,V8L 4R0,desktop,organic_search,2024-12-03 11:57:04,2024-12-08 11:57:04,
1686,412,delivered,paid,buy_now_pay_later,EUR,1398.48,328.0,18.21,1088.69,Netherlands,Eindhoven,4485 BU,desktop,paid_search,2024-09-06 03:36:46,2024-09-09 03:36:46,
1687,75,delivered,paid,apple_pay,EUR,1213.97,50.14,6.18,1170.01,France,Paris,63545,desktop,direct,2025-06-05 01:55:22,2025-06-08 01:55:22,
1688,261,returned,refunded,buy_now_pay_later,EUR,627.79,42.23,11.41,596.97,Netherlands,Utrecht,4043 SX,desktop,display_ads,2025-05-04 15:14:01,2025-05-10 15:14:01,
1689,391,processing,paid,google_pay,AUD,52.2,4.26,21.76,69.7,Australia,Perth,3453,desktop,social,2024-06-23 15:32:28,,
1690,108,delivered,paid,google_pay,EUR,1319.63,33.6,25.79,1311.82,France,Toulouse,69459,tablet,organic_search,2025-10-15 12:49:25,2025-10-29 12:49:25,
1691,412,returned,refunded,card,EUR,397.2,75.2,13.88,335.88,Netherlands,Eindhoven,4485 BU,desktop,referral,2024-05-08 08:25:14,2024-05-14 08:25:14,
1692,302,delivered,paid,card,USD,1333.02,36.59,28.49,1324.92,United States,Los Angeles,52964,mobile,email,2024-04-01 16:43:25,2024-04-13 16:43:25,
1693,388,shipped,paid,paypal,EUR,1331.48,272.5,19.78,1078.76,Germany,Stuttgart,94819,desktop,referral,2025-08-14 13:44:55,,
1694,232,delivered,paid,apple_pay,EUR,221.17,18.94,19.44,221.67,Germany,Stuttgart,39603,desktop,display_ads,2025-09-07 11:02:01,2025-09-20 11:02:01,
1695,270,delivered,paid,paypal,EUR,1244.86,97.74,7.13,1154.25,France,Lille,27392,tablet,referral,2025-11-20 10:37:18,2025-11-24 10:37:18,
1696,280,returned,refunded,buy_now_pay_later,EUR,631.82,105.73,9.72,535.81,France,Paris,79534,desktop,paid_search,2025-07-19 13:23:42,2025-07-25 13:23:42,
1697,333,delivered,paid,buy_now_pay_later,CAD,1550.22,101.73,19.21,1467.7,Canada,Montreal,X7A 9X6,desktop,email,2023-09-18 04:29:46,2023-10-02 04:29:46,
1698,378,delivered,paid,apple_pay,USD,51.21,1.3,12.01,61.92,Spain,Madrid,26677,mobile,affiliate,2024-10-09 05:26:51,2024-10-20 05:26:51,
1699,343,cancelled,pending,paypal,EUR,0.0,0.0,0.0,0.0,Germany,Hamburg,95404,mobile,referral,2025-07-12 05:17:46,,2025-07-12 13:17:46
1700,498,cancelled,pending,google_pay,GBP,0.0,0.0,0.0,0.0,United Kingdom,London,B4 3KA,desktop,paid_search,2025-01-10 00:08:43,,2025-01-11 00:08:43
1701,225,cancelled,failed,google_pay,EUR,0.0,0.0,0.0,0.0,Germany,Stuttgart,29126,desktop,organic_search,2022-10-24 15:38:07,,2022-10-24 17:38:07
1702,335,returned,refunded,google_pay,EUR,603.52,113.48,9.2,499.24,France,Bordeaux,89777,mobile,display_ads,2024-07-03 15:16:00,2024-07-09 15:16:00,
1703,359,processing,paid,apple_pay,EUR,637.92,15.61,27.12,649.43,France,Paris,58049,desktop,email,2022-10-04 15:58:25,,
1704,338,returned,refunded,buy_now_pay_later,EUR,348.01,27.97,5.0,325.04,Spain,Bilbao,34504,mobile,email,2025-04-12 03:55:50,2025-04-17 03:55:50,
1705,187,returned,refunded,buy_now_pay_later,EUR,481.56,4.38,1.16,478.34,Spain,Barcelona,44356,mobile,social,2025-09-02 13:42:50,2025-09-06 13:42:50,
1706,391,delivered,paid,apple_pay,AUD,1643.24,309.46,18.36,1352.14,Australia,Perth,3453,desktop,affiliate,2022-11-28 20:44:53,2022-12-01 20:44:53,
1707,462,delivered,paid,apple_pay,EUR,1951.53,110.61,12.16,1853.08,Canada,Calgary,S7C 4X0,desktop,organic_search,2025-06-06 18:54:46,2025-06-18 18:54:46,
1708,338,delivered,paid,paypal,EUR,1612.12,312.02,13.11,1313.21,Spain,Bilbao,34504,desktop,organic_search,2025-11-21 02:50:20,2025-11-28 02:50:20,
1709,259,delivered,paid,google_pay,EUR,486.01,88.63,24.29,421.67,Netherlands,Eindhoven,7431 VD,mobile,direct,2025-10-09 00:34:33,2025-10-15 00:34:33,
1710,445,delivered,paid,buy_now_pay_later,AUD,220.82,44.73,20.17,196.26,Australia,Perth,3498,desktop,social,2025-11-28 04:26:17,2025-12-03 04:26:17,
1711,318,delivered,paid,paypal,USD,1613.13,33.31,3.25,1583.07,United States,Los Angeles,88956,mobile,direct,2024-06-02 03:29:18,2024-06-11 03:29:18,
1712,418,processing,paid,google_pay,EUR,1953.84,370.63,13.55,1596.76,France,Toulouse,31706,desktop,referral,2025-08-04 16:01:25,,
1713,359,delivered,paid,apple_pay,EUR,571.13,132.01,3.28,442.4,France,Paris,58049,mobile,referral,2022-10-08 23:04:44,2022-10-11 23:04:44,
1714,39,processing,paid,paypal,CAD,1029.75,4.71,10.14,1035.18,Canada,Montreal,K3A 3R5,mobile,paid_search,2024-12-31 01:52:34,,
1715,354,delivered,paid,google_pay,USD,1033.29,201.57,16.11,847.83,United States,Houston,45851,tablet,social,2023-09-15 16:12:05,2023-09-21 16:12:05,
1716,192,delivered,paid,card,AUD,533.16,69.61,5.95,469.5,Australia,Melbourne,7654,desktop,paid_search,2025-04-22 13:04:50,2025-04-29 13:04:50,
1717,50,delivered,paid,paypal,EUR,1824.17,5.21,0.05,1819.01,Germany,Hamburg,67654,desktop,social,2023-11-20 01:06:04,2023-11-29 01:06:04,
1718,232,delivered,paid,buy_now_pay_later,EUR,35.98,3.79,21.63,53.82,Germany,Stuttgart,39603,mobile,affiliate,2025-08-11 03:43:07,2025-08-19 03:43:07,
